time,open,high,low,close,PM High,PM Low,Yest High,Yest Low,Week High,Week Low,ORB High,ORB Low,9 EMA,Short Entry,Long Entry,POC_,PM High (continuous),PM Low (continuous),MA,MA,Volume,Volume MA
2026-02-26T07:16:00-05:00,208.31,208.31,208.27,208.3,,,,,,,,,208.52933334679335,0,0,210,209.77,208.27,209.00380000000123,209.0507999999976,907,434.8
2026-02-26T07:17:00-05:00,208.29,208.31,208.29,208.31,,,,,,,,,208.4854666774347,0,0,210,209.77,208.27,208.98000000000124,209.0515999999976,236,446.55
2026-02-26T07:18:00-05:00,208.38,208.4,208.31,208.31,,,,,,,,,208.45037334194774,0,0,210,209.77,208.27,208.95660000000123,209.0520499999976,617,477.2
2026-02-26T07:19:00-05:00,208.34,208.34,208.12,208.15,,,,,,,,,208.3902986735582,0,0,210,209.77,208.12,208.93000000000123,209.05244999999758,755,493.5
2026-02-26T07:20:00-05:00,208.15,208.26,208.14,208.26,,,,,,,,,208.36423893884654,0,0,210,209.77,208.12,208.90900000000124,209.05449999999757,349,448
2026-02-26T07:21:00-05:00,208.2,208.26,208.19,208.26,,,,,,,,,208.34339115107724,0,0,210,209.77,208.12,208.88920000000127,209.0557999999976,50,434.4
2026-02-26T07:22:00-05:00,208.26,208.26,208.17,208.17,,,,,,,,,208.30871292086178,0,0,210,209.77,208.12,208.86580000000126,209.05714999999756,306,432.7
2026-02-26T07:23:00-05:00,208.25,208.27,208.2,208.2,,,,,,,,,208.28697033668942,0,0,210,209.77,208.12,208.84320000000127,209.05819999999758,590,458.75
2026-02-26T07:24:00-05:00,208.19,208.19,207.93,208,,,,,,,,,208.22957626935153,0,0,210,209.77,207.93,208.81760000000125,209.05914999999757,1654,525.5
2026-02-26T07:25:00-05:00,208.01,208.02,207.95,207.97,,,,,,,,,208.17766101548122,0,0,210,209.77,207.93,208.7910000000013,209.06049999999755,548,546.25
2026-02-26T07:26:00-05:00,208,208.01,207.96,207.96,,,,,,,,,208.13412881238497,0,0,210,209.77,207.93,208.76480000000126,209.06129999999757,194,550.15
2026-02-26T07:27:00-05:00,207.94,208.23,207.94,208.23,,,,,,,,,208.15330304990798,0,0,210,209.77,207.93,208.74340000000123,209.06344999999757,459,568.6
2026-02-26T07:28:00-05:00,208.12,208.36,208.12,208.34,,,,,,,,,208.1906424399264,0,0,210,209.77,207.93,208.72420000000125,209.0656499999976,769,593.95
2026-02-26T07:29:00-05:00,208.38,208.59,208.38,208.59,,,,,,,,,208.27051395194113,0,0,210,209.77,207.93,208.7100000000013,209.06979999999757,279,598.8
2026-02-26T07:30:00-05:00,208.59,208.6,208.46,208.52,,,,,,,,,208.3204111615529,0,0,210,209.77,207.93,208.69380000000126,209.07379999999753,584,627.8
2026-02-26T07:31:00-05:00,208.51,208.52,208.4,208.5,,,,,,,,,208.35632892924232,0,0,210,209.77,207.93,208.67880000000127,209.07724999999755,215,578.95
2026-02-26T07:33:00-05:00,208.52,208.54,208.4,208.4,,,,,,,,,208.36506314339385,0,0,210,209.77,207.93,208.66180000000128,209.07984999999758,20,557.45
2026-02-26T07:34:00-05:00,208.5,208.5,208.48,208.5,,,,,,,,,208.3920505147151,0,0,210,209.77,207.93,208.6458000000013,209.08304999999757,53,539.75
2026-02-26T07:35:00-05:00,208.49,208.54,208.38,208.38,,,,,,,,,208.38964041177206,0,0,210,209.77,207.93,208.63140000000126,209.08504999999758,77,507.1
