time,open,high,low,close,PM High,PM Low,Yest High,Yest Low,Week High,Week Low,ORB High,ORB Low,9 EMA,Short Entry,Long Entry,POC_,PM High (continuous),PM Low (continuous),MA,MA,Volume,Volume MA
2026-02-19T11:26:00-05:00,264.21,264.42,264.11,264.42,,,,,,,,,264.21484392359446,0,0,264.40000000000003,264.3,262.08,263.74230000000153,263.2067000000012,7189,3848.8
2026-02-19T11:27:00-05:00,264.415,264.48,264.185,264.2,,,,,,,,,264.21187513887554,0,0,264.40000000000003,264.3,262.08,263.7514000000016,263.2142500000012,5715,4011
2026-02-19T11:28:00-05:00,264.165,264.165,263.8,263.8,,,,,,,,,264.1295001111004,0,0,264.40000000000003,264.3,262.08,263.7496000000016,263.21970000000124,4214,4041.95
2026-02-19T11:29:00-05:00,263.81,263.83,263.59,263.61,,,,,,,,,264.0256000888803,0,0,264.40000000000003,264.3,262.08,263.74480000000153,263.2243500000012,5162,4145.2
2026-02-19T11:30:00-05:00,263.69,263.69,263.55,263.67,,,,,,,,,263.95448007110423,0,0,264.40000000000003,264.3,262.08,263.74140000000153,263.2294000000012,1711,4133
2026-02-19T11:31:00-05:00,263.67,263.87,263.66,263.79,,,,,,,,,263.9215840568834,0,0,264.40000000000003,264.3,262.08,263.7426000000016,263.23495000000116,1347,4104.05
2026-02-19T11:32:00-05:00,263.81,263.99,263.71,263.85,,,,,,,,,263.9072672455067,0,0,264.40000000000003,264.3,262.08,263.7426000000016,263.2409500000012,7329,4240.1
2026-02-19T11:33:00-05:00,263.86,263.93,263.74,263.89,,,,,,,,,263.90381379640536,0,0,264.40000000000003,264.3,262.08,263.74500000000154,263.24670000000117,2989,4307.8
2026-02-19T11:34:00-05:00,263.94,264.11,263.94,264.08,,,,,,,,,263.9390510371243,0,0,264.40000000000003,264.3,262.08,263.75060000000155,263.25420000000116,459,4279.85
2026-02-19T11:35:00-05:00,264.08,264.1,263.96,263.98,,,,,,,,,263.9472408296994,0,0,264.40000000000003,264.3,262.08,263.75580000000156,263.2613000000012,623,3971.9
2026-02-19T11:36:00-05:00,263.95,263.95,263.72,263.75,,,,,,,,,263.90779266375955,0,0,264.40000000000003,264.3,262.08,263.7564000000016,263.2672500000012,1242,3975.3
2026-02-19T11:37:00-05:00,263.73,263.82,263.67,263.77,,,,,,,,,263.8802341310076,0,0,264.40000000000003,264.3,262.08,263.75860000000154,263.2733000000012,3064,3902.2
2026-02-19T11:38:00-05:00,263.77,263.89,263.75,263.81,,,,,,,,,263.8661873048061,0,0,264.40000000000003,264.3,262.08,263.7564000000016,263.2792500000012,1257,3632.25
2026-02-19T11:39:00-05:00,263.86,263.92,263.83,263.84,,,,,,,,,263.8609498438449,0,0,264.40000000000003,264.3,262.08,263.75760000000156,263.2851500000012,4325,3710
2026-02-19T11:40:00-05:00,263.83,263.87,263.75,263.84,,,,,,,,,263.8567598750759,0,0,264.40000000000003,264.3,262.08,263.76580000000155,263.2918000000012,1862,3553.5
2026-02-19T11:41:00-05:00,263.86,263.95,263.82,263.91,,,,,,,,,263.86740790006075,0,0,264.40000000000003,264.3,262.08,263.77960000000155,263.2988500000012,1383,3135.65
2026-02-19T11:42:00-05:00,263.9,264,263.85,263.85,,,,,,,,,263.8639263200486,0,0,264.40000000000003,264.3,262.08,263.78600000000154,263.3048000000012,1934,3153.65
2026-02-19T11:43:00-05:00,263.84,263.84,263.64,263.64,,,,,,,,,263.8191410560389,0,0,264.40000000000003,264.3,262.08,263.78600000000154,263.3096000000012,3122,3117.55
2026-02-19T11:44:00-05:00,263.66,263.79,263.34,263.35,,,,,,,,,263.72531284483114,0,0,264.40000000000003,264.3,262.08,263.7838000000015,263.31355000000116,5352,3256.2
2026-02-19T11:45:00-05:00,263.355,263.53,263.35,263.35,,,,,,,,,263.6502502758649,0,0,264.40000000000003,264.3,262.08,263.7786000000015,263.3177000000012,2615,3144.7
2026-02-19T11:46:00-05:00,263.36,263.43,263.36,263.39,,,,,,,,,263.5982002206919,0,0,264.40000000000003,264.3,262.08,263.7770000000016,263.3220000000012,3130,2941.75
2026-02-19T11:47:00-05:00,263.37,263.42,263.29,263.36,,,,,,,,,263.5505601765535,0,0,264.40000000000003,264.3,262.08,263.76540000000153,263.3267500000012,1627,2737.35
