time,open,high,low,close,PM High,PM Low,Yest High,Yest Low,Week High,Week Low,ORB High,ORB Low,9 EMA,Short Entry,Long Entry,POC_,PM High (continuous),PM Low (continuous),MA,MA,Volume,Volume MA
2026-02-26T07:24:00-05:00,693.47,693.5,693.44,693.45,,,,,,,,,693.3240795997613,0,0,693.6,693.54,692.38,693.0469799999913,692.8127249999915,486,989.95
2026-02-26T07:25:00-05:00,693.48,693.48,693.43,693.46,,,,,,,,,693.351263679809,0,0,693.6,693.54,692.38,693.0577799999913,692.8187799999914,641,990.7
2026-02-26T07:26:00-05:00,693.4,693.54,693.4,693.54,,,,,,,,,693.3890109438472,0,0,693.6,693.54,692.38,693.0693799999914,692.8250799999914,1405,1055.35
2026-02-26T07:27:00-05:00,693.49,693.49,693.49,693.49,,,,,,,,,693.4092087550778,0,0,693.6,693.54,692.38,693.0799799999913,692.8314299999914,246,1043.65
2026-02-26T07:28:00-05:00,693.39,693.47,693.39,693.47,,,,,,,,,693.4213670040622,0,0,693.6,693.54,692.38,693.0909799999914,692.8367799999914,31,1000.05
2026-02-26T07:29:00-05:00,693.54,693.6,693.54,693.6,,,,,,,,,693.4570936032497,0,0,693.6,693.6,692.38,693.1041799999913,692.8430799999913,659,972.75
2026-02-26T07:30:00-05:00,693.6,693.6,693.55,693.56,,,,,,,,,693.4776748825998,0,0,693.6,693.6,692.38,693.1155799999913,692.8489799999915,1852,1026.6
2026-02-26T07:31:00-05:00,693.549,693.549,693.5,693.5,,,,,,,,,693.4821399060799,0,0,693.6,693.6,692.38,693.1267799999913,692.8544799999914,4,1006.7
2026-02-26T07:32:00-05:00,693.5,693.5,693.47,693.5,,,,,,,,,693.4857119248638,0,0,693.6,693.6,692.38,693.1389799999913,692.8604849999915,33,1005.85
2026-02-26T07:33:00-05:00,693.44,693.45,693.44,693.45,,,,,,,,,693.478569539891,0,0,693.6,693.6,692.38,693.1499799999912,692.8668349999914,2,899.25
2026-02-26T07:34:00-05:00,693.49,693.58,693.49,693.55,,,,,,,,,693.4928556319128,0,0,693.6,693.6,692.38,693.1661799999913,692.8730849999914,74,895.6
2026-02-26T07:35:00-05:00,693.56,693.56,693.36,693.37,,,,,,,,,693.4682845055303,0,0,693.6,693.6,692.38,693.1791799999912,692.8782349999915,11931,1220.65
2026-02-26T07:36:00-05:00,693.4,693.4,693.35,693.35,,,,,,,,,693.4446276044242,0,0,693.6,693.6,692.38,693.1921799999913,692.8831399999914,190,1227.55
2026-02-26T07:37:00-05:00,693.34,693.34,693.24,693.24,,,,,,,,,693.4037020835394,0,0,693.6,693.6,692.38,693.2043799999913,692.8877949999915,311,1030.45
2026-02-26T07:38:00-05:00,693.36,693.36,693.36,693.36,,,,,,,,,693.3949616668316,0,0,693.6,693.6,692.38,693.2165799999913,692.8933949999914,100,989.65
2026-02-26T07:39:00-05:00,693.37,693.41,693.34,693.41,,,,,,,,,693.3979693334653,0,0,693.6,693.6,692.38,693.2303799999913,692.8986949999916,325,928.5
2026-02-26T07:40:00-05:00,693.43,693.45,693.43,693.44,,,,,,,,,693.4063754667723,0,0,693.6,693.6,692.38,693.2411799999913,692.9037449999914,191,938
2026-02-26T07:41:00-05:00,693.42,693.51,693.42,693.51,,,,,,,,,693.4271003734178,0,0,693.6,693.6,692.38,693.2521799999912,692.9087949999915,68,939
2026-02-26T07:42:00-05:00,693.52,693.71,693.52,693.71,,,,,,,,,693.4836802987343,0,0,693.6,693.71,692.38,693.2681799999912,692.9148449999916,19,931.45
2026-02-26T07:43:00-05:00,693.67,693.7,693.66,693.7,,,,,,,,,693.5269442389874,0,0,693.6,693.71,692.38,693.2857799999911,692.9213449999916,400,948.4
2026-02-26T07:44:00-05:00,693.69,693.72,693.69,693.72,,,,,,,,,693.56555539119,0,0,693.6,693.72,692.38,693.3025799999912,692.9280449999917,461,947.15
2026-02-26T07:45:00-05:00,693.65,693.65,693.6,693.6,,,,,,,,,693.5724443129519,0,0,693.6,693.72,692.38,693.3191799999912,692.9335949999918,4,915.3
2026-02-26T07:47:00-05:00,693.57,693.61,693.55,693.61,,,,,,,,,693.5799554503616,0,0,693.6,693.72,692.38,693.3333799999912,692.9391449999916,113,850.7
2026-02-26T07:48:00-05:00,693.61,693.65,693.61,693.65,,,,,,,,,693.5939643602893,0,0,693.6,693.72,692.38,693.346979999991,692.9447949999916,1352,906
2026-02-26T07:49:00-05:00,693.66,693.7,693.63,693.64,,,,,,,,,693.6031714882314,0,0,693.6,693.72,692.38,693.3595799999911,692.9518449999914,2901,1049.5
2026-02-26T07:51:00-05:00,693.63,693.64,693.58,693.58,,,,,,,,,693.5985371905851,0,0,693.6,693.72,692.38,693.370979999991,692.9585949999914,379,1035.5
2026-02-26T07:52:00-05:00,693.57,693.57,693.54,693.54,,,,,,,,,693.5868297524681,0,0,693.6,693.72,692.38,693.3823799999911,692.9654449999914,76,946.7
2026-02-26T07:53:00-05:00,693.46,693.54,693.46,693.52,,,,,,,,,693.5734638019745,0,0,693.6,693.72,692.38,693.3909799999911,692.9724949999915,582,975.6
2026-02-26T07:54:00-05:00,693.51,693.51,693.5,693.51,,,,,,,,,693.5607710415796,0,0,693.6,693.72,692.38,693.399979999991,692.9800449999915,283,988.1
2026-02-26T07:55:00-05:00,693.48,693.51,693.48,693.48,,,,,,,,,693.5446168332637,0,0,693.6,693.72,692.38,693.405799999991,692.9870949999915,470,1011.5
2026-02-26T07:56:00-05:00,693.47,693.59,693.47,693.59,,,,,,,,,693.553693466611,0,0,693.6,693.72,692.38,693.4139999999911,692.9947899999914,620,1038.8
2026-02-26T07:57:00-05:00,693.58,693.58,693.5,693.5,,,,,,,,,693.5429547732888,0,0,693.6,693.72,692.38,693.419999999991,693.0013399999916,306,457.55
2026-02-26T07:58:00-05:00,693.5,693.52,693.5,693.52,,,,,,,,,693.5383638186311,0,0,693.6,693.72,692.38,693.4275999999911,693.0077899999915,104,453.25
2026-02-26T07:59:00-05:00,693.4,693.41,693.4,693.41,,,,,,,,,693.5126910549048,0,0,693.6,693.72,692.38,693.433599999991,693.0135899999915,361,455.75
2026-02-26T08:00:00-05:00,693.38,693.44,693.38,693.44,,,,,,,,,693.4981528439239,0,0,693.6,693.72,692.38,693.437999999991,693.0194899999916,590,480.25
2026-02-26T08:01:00-05:00,693.47,693.52,693.45,693.5,,,,,,,,,693.4985222751391,0,0,693.6,693.72,692.38,693.441599999991,693.0263399999916,601,494.05
2026-02-26T08:02:00-05:00,693.481,693.481,693.39,693.42,,,,,,,,,693.4828178201112,0,0,693.6,693.72,692.38,693.4447999999909,693.0331899999917,379,503.45
2026-02-26T08:03:00-05:00,693.45,693.52,693.45,693.5,,,,,,,,,693.486254256089,0,0,693.6,693.72,692.38,693.4499999999908,693.0397449999919,144,507.25
2026-02-26T08:04:00-05:00,693.4,693.4,693.32,693.351,,,,,,,,,693.4592034048711,0,0,693.6,693.72,692.38,693.452419999991,693.0439499999917,422,527.4
2026-02-26T08:05:00-05:00,693.3,693.4,693.3,693.39,,,,,,,,,693.4453627238969,0,0,693.6,693.72,692.38,693.458219999991,693.0474999999917,273,521.05
2026-02-26T08:06:00-05:00,693.42,693.45,693.4,693.4,,,,,,,,,693.4362901791175,0,0,693.6,693.72,692.38,693.4642199999909,693.0522499999918,614,528.7
2026-02-26T08:07:00-05:00,693.47,693.53,693.47,693.53,,,,,,,,,693.4550321432939,0,0,693.6,693.72,692.38,693.468819999991,693.0572999999916,143,535.65
2026-02-26T08:08:00-05:00,693.52,693.52,693.48,693.51,,,,,,,,,693.4660257146352,0,0,693.6,693.72,692.38,693.472219999991,693.0622499999916,143,537.15
2026-02-26T08:09:00-05:00,693.55,693.55,693.53,693.54,,,,,,,,,693.4808205717081,0,0,693.6,693.72,692.38,693.4770199999908,693.0675999999917,358,487.45
2026-02-26T08:10:00-05:00,693.52,693.58,693.52,693.57,,,,,,,,,693.4986564573666,0,0,693.6,693.72,692.38,693.4814199999911,693.0731499999915,487,366.75
2026-02-26T08:11:00-05:00,693.51,693.51,693.47,693.47,,,,,,,,,693.4929251658932,0,0,693.6,693.72,692.38,693.488219999991,693.0778499999916,172,356.4
2026-02-26T08:12:00-05:00,693.5,693.52,693.5,693.52,,,,,,,,,693.4983401327146,0,0,693.6,693.72,692.38,693.4938199999909,693.0827999999915,1080,406.6
2026-02-26T08:13:00-05:00,693.55,693.61,693.55,693.6,,,,,,,,,693.5186721061717,0,0,693.6,693.72,692.38,693.5000199999909,693.0881999999915,151,385.05
2026-02-26T08:14:00-05:00,693.61,693.64,693.61,693.62,,,,,,,,,693.5389376849374,0,0,693.6,693.72,692.38,693.5070199999909,693.0931499999914,721,406.95
2026-02-26T08:15:00-05:00,693.59,693.6,693.55,693.6,,,,,,,,,693.5511501479499,0,0,693.6,693.72,692.38,693.5098199999909,693.0970499999914,103,388.6
2026-02-26T08:16:00-05:00,693.61,693.66,693.61,693.66,,,,,,,,,693.5729201183599,0,0,693.6,693.72,692.38,693.514019999991,693.1013999999914,212,368.2
2026-02-26T08:17:00-05:00,693.67,693.8,693.65,693.75,,,,,,,,,693.608336094688,0,0,693.6,693.8,692.38,693.519819999991,693.1058999999913,1429,424.35
2026-02-26T08:18:00-05:00,693.77,693.85,693.68,693.7,,,,,,,,,693.6266688757504,0,0,693.6,693.85,692.38,693.523019999991,693.1101499999914,1202,479.25
2026-02-26T08:19:00-05:00,693.77,693.78,693.66,693.66,,,,,,,,,693.6333351006003,0,0,693.6,693.85,692.38,693.5264199999909,693.1145999999915,496,486
2026-02-26T08:20:00-05:00,693.71,693.72,693.62,693.64,,,,,,,,,693.6346680804803,0,0,693.6,693.85,692.38,693.529819999991,693.1188499999913,1711,542.05
2026-02-26T08:21:00-05:00,693.62,693.78,693.62,693.78,,,,,,,,,693.6637344643842,0,0,693.6,693.85,692.38,693.5334199999909,693.1235999999913,281,526.05
2026-02-26T08:22:00-05:00,693.75,693.76,693.7,693.7,,,,,,,,,693.6709875715073,0,0,693.6,693.85,692.38,693.536219999991,693.1272499999914,601,537.15
2026-02-26T08:23:00-05:00,693.74,693.74,693.6,693.64,,,,,,,,,693.6647900572059,0,0,693.6,693.85,692.38,693.5390199999908,693.1310499999912,706,565.25
2026-02-26T08:24:00-05:00,693.65,693.65,693.63,693.63,,,,,,,,,693.6578320457647,0,0,693.6,693.85,692.38,693.541619999991,693.1347999999912,140,551.15
2026-02-26T08:25:00-05:00,693.65,693.67,693.63,693.63,,,,,,,,,693.6522656366118,0,0,693.6,693.85,692.38,693.545219999991,693.1387999999912,316,553.3
2026-02-26T08:26:00-05:00,693.67,693.67,693.65,693.65,,,,,,,,,693.6518125092895,0,0,693.6,693.85,692.38,693.547219999991,693.1430499999911,330,539.1
2026-02-26T08:27:00-05:00,693.7,693.78,693.68,693.75,,,,,,,,,693.6714500074315,0,0,693.6,693.85,692.38,693.5548199999909,693.1470499999909,4448,754.35
2026-02-26T08:28:00-05:00,693.75,693.8,693.75,693.75,,,,,,,,,693.6871600059452,0,0,693.6,693.85,692.38,693.562819999991,693.1510499999911,83,751.35
2026-02-26T08:29:00-05:00,693.77,693.81,693.77,693.81,,,,,,,,,693.7117280047562,0,0,693.6,693.85,692.38,693.5742199999909,693.155249999991,402,753.55
2026-02-26T08:30:00-05:00,693.81,693.85,693.75,693.75,,,,,,,,,693.719382403805,0,0,693.6,693.85,692.38,693.5820199999908,693.1590999999912,170,737.7
2026-02-26T08:31:00-05:00,693.78,693.92,693.78,693.88,,,,,,,,,693.751505923044,0,0,693.6,693.92,692.38,693.5914199999909,693.1637999999912,1610,809.6
2026-02-26T08:32:00-05:00,693.89,693.89,693.83,693.84,,,,,,,,,693.7692047384352,0,0,693.6,693.92,692.38,693.5994199999909,693.1673499999913,444,777.8
2026-02-26T08:33:00-05:00,693.88,693.94,693.88,693.94,,,,,,,,,693.8033637907481,0,0,693.6,693.94,692.38,693.6080199999909,693.1712999999913,237,782.1
